"video_id","view_count","like_count","dislike_count","favorite_count","comment_count","published_date","category_id"
"fz_3HVEbtEQ",1812,0,2,0,1,"2008-03-25T19:47:20.000Z",23
"_Ri0eMptb7k",7916,24,4,0,0,"2014-03-14T14:42:03.000Z",24
"HDxRAvJbZkM",1208,3,0,0,1,"2013-02-21T08:12:29.000Z",24
"elZh4mi5qIA",45737,64,9,0,24,"2006-06-30T06:43:33.000Z",2
"I9qaIqqppdc",10769,19,2,0,0,"2010-12-08T14:59:19.000Z",24
"u_c64lifWjM",43037,348,2,0,27,"2011-04-02T14:00:40.000Z",1
"tvxtNXwL6Aw",2515,4,0,0,6,"2013-09-01T19:20:54.000Z",24
"yprwsPaDOUo",1892645,4034,452,0,340,"2015-07-08T19:00:01.000Z",24
"9SQHkcMQX8o",79043,37,7,0,5,"2013-09-17T02:17:48.000Z",24
"2EiWwlhYqHo",6876,7,1,0,1,"2012-05-08T00:18:27.000Z",24
"a4VHGVPsgRc",3287,3,2,0,0,"2010-10-19T10:23:05.000Z",2
"dCwjZ3YQZp4",1274,1,2,0,0,"2009-03-09T04:21:59.000Z",23
"1fwl4unTDVg",5216,3,1,0,0,"2014-07-03T03:13:38.000Z",24
"VyHbMrpKD1A",2642,4,0,0,3,"2011-11-01T16:06:48.000Z",24
"tfRJJIETEb4",1976,2,2,0,2,"2013-11-22T16:09:19.000Z",22
"JV3nIyAfQ7o",6869,10,0,0,2,"2009-01-30T02:31:16.000Z",2
"rEtsHIyzzh0",29256,56,1,0,4,"2011-09-19T07:03:13.000Z",22
"YPF0yeJggn4",8838,11,1,0,1,"2009-04-10T08:14:12.000Z",24
"A15iGq9AF1I",42922,203,8,0,18,"2015-05-14T09:45:22.000Z",24
"Ppni9npwpYY",103873,195,10,0,77,"2007-10-15T10:16:01.000Z",24
"0bOKsKZao6Q",113061,266,15,0,9,"2015-06-08T15:00:01.000Z",24
"Eu2zcNGtjiQ",18965,52,4,0,15,"2007-08-24T21:54:44.000Z",24
"tkZTcofj3wU",76619,143,9,0,10,"2012-10-30T16:53:56.000Z",24
"h4Cv9cXn0WA",4116,4,0,0,0,"2015-06-18T23:53:03.000Z",15
"w8mV7qjdOD4",2197,9,1,0,2,"2012-08-19T18:18:10.000Z",27
"lKmDu1nJ8iY",78736,108,1,0,19,"2011-01-04T06:01:44.000Z",24
"TCN1rHMBaoQ",1752,3,0,0,0,"2011-05-09T11:24:17.000Z",24
"iwObXfndgds",207529,112,17,0,6,"2014-05-22T17:35:57.000Z",22
"xkPtJ6mfWHA",11553,17,1,0,0,"2012-05-19T21:03:27.000Z",29
"olNqGD0SVYs",3044,4,1,0,0,"2013-07-13T19:58:21.000Z",26
"g69F4mw-1ZU",1402,8,0,0,1,"2013-10-07T12:01:10.000Z",22
"6bYsZsvrHro",11816,3,1,0,0,"2013-03-06T09:51:59.000Z",15
"RjE3o5j4oSs",5497,19,23,0,93,"2010-04-19T02:30:12.000Z",20
"YC_6GsuaHYU",45597,NULL,NULL,0,NULL,"2011-09-09T16:01:24.000Z",24
"5WRp8CW_NR4",2356,9,2,0,1,"2014-03-02T10:26:45.000Z",24
"0lvMk9ia8lw",36568,35,11,0,4,"2011-07-10T14:30:03.000Z",24
"Apa2_Zc1p70",80811,558,23,0,106,"2015-08-10T10:00:00.000Z",17
"mV-QiiWyir0",1943,2,1,0,1,"2010-12-05T16:19:35.000Z",24
"IM9FNEHDJwM",10983,10,1,0,2,"2012-02-01T20:38:36.000Z",24
"Ou5Xtyey86I",7334,4,3,0,1,"2011-02-10T16:19:58.000Z",24
"790CazIhdE8",220969,105,16,0,42,"2010-03-16T06:44:55.000Z",24
"iWWJlrEszPo",3290,1,2,0,0,"2006-09-12T07:30:07.000Z",17
"FdVLMhRbXPE",8103,82,3,0,8,"2014-05-04T08:03:36.000Z",22
"Ap7YMHzgVkQ",17233,11,1,0,1,"2013-04-24T18:25:58.000Z",24
"xvGMtXcRk-8",33962,99,8,0,1,"2011-09-19T21:05:48.000Z",24
"Q4B4llCwwPk",4095,11,0,0,1,"2013-09-30T20:37:09.000Z",1
"UoUyfvN637w",2722,2,0,0,0,"2015-03-24T11:16:06.000Z",22
"QTri4yUtc3E",2017,3,0,0,0,"2008-10-05T15:31:55.000Z",27
"5r2pFZuPInY",212455,648,32,0,205,"2010-02-01T14:13:14.000Z",24
"AZJjm-Ho7hk",6271,12,1,0,4,"2010-09-21T19:48:51.000Z",24
"puoh_Vh69DM",1672,4,0,0,0,"2011-08-31T15:33:07.000Z",2
"XH0YpHeAB8o",4633,28,1,0,2,"2010-01-13T02:04:12.000Z",27
"DK2svQ7XAR0",9704,22,1,0,6,"2011-12-14T18:19:41.000Z",24
"4ewiKDvTjR4",10478,36,0,0,1,"2012-05-02T21:13:38.000Z",24
"fyvpoVBErWk",33213,305,23,0,50,"2010-06-03T17:35:24.000Z",23
"ztw7tUr7c34",51765,39,3,0,4,"2007-12-09T15:23:33.000Z",24
"tBBPVkmN_rQ",6688,29,1,0,6,"2009-09-11T22:35:36.000Z",24
"o56vgVCzKyY",18003,46,11,0,2,"2015-06-17T22:31:29.000Z",24
"pTJcw8jsLSw",678812,356,134,0,100,"2015-07-22T01:20:55.000Z",1
"hWK422B8Pgg",26841,111,1,0,9,"2012-06-08T23:56:38.000Z",17
"lcrZb27LbDU",11716,4,5,0,1,"2010-10-10T16:24:25.000Z",24
"39BQ1MgtePw",8206,72,7,0,10,"2011-11-02T20:43:08.000Z",24
"TEv9TQXRY6o",76935,194,30,0,47,"2013-09-05T18:02:23.000Z",1
"BqXYpZM57-4",1551809,16086,201,0,943,"2012-10-04T07:06:51.000Z",1
"mJbe8napP_I",60547,200,7,0,30,"2008-09-10T17:59:05.000Z",24
"SNb-eZhjrhU",2209,6,0,0,1,"2012-02-03T01:49:33.000Z",24
"LDF6G5O9p84",13787,36,2,0,2,"2014-06-26T00:10:01.000Z",22
"AijN5dQjSZE",2303,1,1,0,0,"2012-02-05T14:18:10.000Z",24
"QTD0NInJn7Y",70353,326,15,0,13,"2015-04-13T08:40:48.000Z",26
"wHzLRDEU0Rw",1771,3,0,0,1,"2008-12-02T16:01:50.000Z",22
"dG_Broq417Q",11080,33,1,0,11,"2007-11-26T17:00:01.000Z",1
"lr7nlO2Uq9o",203436,536,37,0,204,"2009-10-22T16:19:15.000Z",26
"7rkxUOUQ9Fk",19223,71,1,0,10,"2014-08-29T12:58:04.000Z",22
"cUCLmYqJWww",8441,40,2,0,6,"2014-01-19T00:34:22.000Z",22
"mnRY28OqRR0",2863,9,2,0,NULL,"2011-02-16T15:05:53.000Z",24
"0Yhx3cFn0_M",2855,15,0,0,2,"2009-12-15T22:27:20.000Z",24
"5xXqBWg_E9M",10639,35,0,0,5,"2011-11-30T13:12:39.000Z",25
"F2ylQI7VfIQ",4491,6,0,0,1,"2012-10-25T16:13:35.000Z",22
"AvDSUStq6o4",6544,59,10,0,17,"2015-04-14T14:16:10.000Z",23
"tBpa1nSv-K0",3722,8,0,0,1,"2014-11-16T15:33:01.000Z",24
"ewwxnoks2uo",11997,NULL,NULL,0,NULL,"2011-09-09T16:53:49.000Z",24
"oh8U7rmU-rE",8444,7,1,0,3,"2012-06-01T18:52:35.000Z",24
"hJCbzHMC4XQ",9447,12,2,0,2,"2014-11-30T12:06:50.000Z",10
"IRB-Tv069KE",2851,4,0,0,0,"2010-07-08T14:58:01.000Z",17
"lxKNCL18nSY",1249510,4727,145,0,1476,"2012-03-26T02:50:42.000Z",20
"EA8zLpAAQlg",2758,15,0,0,0,"2008-01-25T09:01:56.000Z",2
"6JQpfgtP9mE",10665,27,1,0,8,"2013-01-01T07:38:49.000Z",24
"tJ88RUdTJdw",405629,264,15,0,26,"2007-06-16T19:52:42.000Z",22
"1hI2R8trbOM",4114,6,0,0,0,"2009-09-12T01:23:37.000Z",24
"5KQcYhrqOMc",73212,25,75,0,31,"2008-04-26T00:16:22.000Z",22
"OBLSEjHvGvY",5557,5,0,0,6,"2012-01-10T22:05:00.000Z",27
"Vc3lAMlrH9c",1654,11,2,0,4,"2014-03-07T16:00:01.000Z",2
"sUKQE8LXtpk",5729,23,3,0,11,"2008-12-16T14:17:20.000Z",26
"zBwjaE5LBB4",12582,34,8,0,2,"2013-07-07T06:18:43.000Z",24
"Qa-RqrhgYQU",1424,2,1,0,0,"2009-11-07T05:27:12.000Z",24
"XZHwoSgO1zs",2997,3,2,0,1,"2012-02-10T18:11:19.000Z",23
"smJoDBUM51A",1722,3,0,0,1,"2008-06-24T21:37:58.000Z",24
"8D4_9IyMGi0",14559,13,0,0,4,"2013-03-24T11:13:58.000Z",10
"9yE5sQzQZ9o",3497,4,0,0,0,"2008-08-26T18:31:31.000Z",24
"QBWOHP2whVQ",30625,55,9,0,7,"2014-03-13T15:12:34.000Z",24
"z_iAcjqJYcY",48428,53,4,0,25,"2008-06-29T23:56:55.000Z",24
"xM8rTHdL8K4",5091,21,0,0,19,"2011-07-18T19:19:59.000Z",23
"jikS7So4UEA",32016,154,4,0,47,"2012-12-27T04:40:37.000Z",24
"ShbvGV1rrW8",6117,9,0,0,4,"2009-10-02T08:29:27.000Z",24
"5q2CtGqVn48",85585,128,4,0,74,"2008-01-02T03:08:20.000Z",24
"YdHXm0gaTEE",10080,13,0,0,1,"2008-08-10T21:58:13.000Z",2
"8TXPI7Vur1Y",2894061,9755,234,0,506,"2010-03-26T23:39:19.000Z",17
"35Hg8bIFu-A",589297,878,90,0,NULL,"2006-09-16T01:40:13.000Z",24
"mDDnhAsOcaM",59523,22,1,0,3,"2010-12-26T18:41:05.000Z",24
"w-is2o9R75c",64252,86,4,0,56,"2009-01-21T16:52:03.000Z",22
"Hus_meQSFo4",22622,71,2,0,12,"2013-06-04T20:51:59.000Z",1
"hOWXbL8Nib4",22576,0,0,0,0,"2014-11-16T20:35:27.000Z",26
"TSuGQOC5scA",530942,803,118,0,147,"2012-01-02T18:34:59.000Z",24
"tUgQeg-aos8",8843,8,1,0,0,"2007-10-12T06:24:25.000Z",24
"wB63odkphhg",260395,513,35,0,181,"2007-11-30T06:12:58.000Z",1
"rpIiuNGXHzw",2322,14,1,0,1,"2011-07-13T15:05:46.000Z",24
"doCOCRw75tA",14195,5,0,0,2,"2009-08-29T17:14:08.000Z",24
"1FT04L2XnqA",5640,5,1,0,4,"2009-04-17T02:53:57.000Z",24
"CNcSadn0_iM",2548,51,8,0,8,"2013-04-14T04:39:25.000Z",25
"pM8Bh41POHM",1248,1,1,0,2,"2010-07-02T22:44:57.000Z",24
"uxcpGmcgFWY",24659,98,59,0,NULL,"2008-07-04T08:06:43.000Z",24
"UKcr1bZMV5s",719441,1043,145,0,168,"2013-11-29T15:35:25.000Z",24
"07gpRpHFDgY",1219,13,1,0,2,"2008-07-06T20:31:51.000Z",10
"_ycqZot8t28",10103,30,1,0,1,"2012-04-01T16:31:35.000Z",24
"p1I4GzMunQc",2437,3,0,0,0,"2009-07-17T13:00:12.000Z",24
"DdUAuho9y3A",1074,1,0,0,1,"2008-01-29T01:37:33.000Z",17
"aknnsLU3P-I",3540,11,1,0,2,"2014-02-21T21:00:04.000Z",1
"6Rgqbi8FxlQ",3842,6,0,0,0,"2014-11-30T11:57:58.000Z",1
"RI1KqVeGG6g",1938,8,0,0,1,"2011-08-12T07:50:55.000Z",2
"Wn0rdErtZfk",2634,4,1,0,0,"2010-11-01T19:34:03.000Z",24
"pvsNnu8TSjM",2065,7,1,0,1,"2013-07-06T19:07:38.000Z",1
"0duV_363ndo",18344,79,45,0,17,"2014-11-27T12:05:18.000Z",22
"9eTiCnQqvSk",1874,5,4,0,4,"2012-07-19T01:12:20.000Z",25
"oAZ5T70E6qk",7672,12,3,0,0,"2014-10-20T05:53:05.000Z",22
"SCLTqXQO33g",1024,0,0,0,0,"2008-07-16T07:51:18.000Z",24
"eBIev9ZVOkc",7038,5,1,0,0,"2014-08-18T11:40:57.000Z",2
"zLlzROow6IQ",3139,1,0,0,5,"2012-02-22T16:30:19.000Z",24
"nfiDvHe05Ac",5858,35,2,0,6,"2013-03-08T12:09:28.000Z",10
"Y7soQdBGQPo",3120,2,0,0,1,"2012-09-05T13:48:42.000Z",24
"wsP9W6fhPqI",1584,1,1,0,1,"2012-03-03T17:57:37.000Z",1
"Ju2Rp9CXW-o",6209,17,2,0,2,"2010-11-22T22:06:35.000Z",24
"oFRZgPNe7OM",4490,6,3,0,0,"2012-01-16T18:07:19.000Z",22
"baclcK0D_Ro",1967,6,0,0,1,"2013-05-21T16:56:15.000Z",22
"1jfV0817Uec",4400,4,0,0,0,"2013-08-13T07:19:55.000Z",27
"kGeDeqXiqOQ",3337,8,0,0,24,"2009-06-02T00:39:51.000Z",20
"bm3Z7MwSHEE",23432,27,1,0,0,"2009-12-14T10:04:47.000Z",24
"lnubHAJs8II",10369,25,3,0,3,"2011-09-03T11:24:13.000Z",24
"YU7fiTXykzM",11059,10,1,0,3,"2012-06-04T17:07:21.000Z",24
"ckP-tNIxkKs",3310,4,0,0,0,"2011-05-27T11:04:18.000Z",19
"lTMkXjegegM",1481,7,0,0,0,"2013-04-30T02:38:19.000Z",24
"jSgzA3Xp94c",2027,2,0,0,1,"2011-12-29T09:06:57.000Z",27
"hCicA7SUbyw",3446,23,0,0,5,"2007-04-07T10:28:02.000Z",24
"gzcMdsWo_i0",2769,15,0,0,3,"2013-01-10T00:32:27.000Z",20
"Fg_Vt8_Q20Q",1903,9,0,0,0,"2011-05-28T11:41:38.000Z",2
"vEcr2AEYEgs",2270,3,0,0,0,"2010-03-12T22:36:08.000Z",25
"24OC5wtwBzk",1233068,707,34,0,91,"2007-06-15T09:46:40.000Z",24
"ZxwMG6Y5To4",4103,22,0,0,2,"2011-11-09T17:47:09.000Z",24
"FNdPnvjIRFM",27629,16,3,0,4,"2012-05-04T11:40:50.000Z",1
"Kf0oOY7tZq4",5627,23,7,0,3,"2012-10-07T17:29:05.000Z",24
"rvXDVjj9gPk",1487,1,1,0,2,"2011-07-11T23:38:44.000Z",24
"A482Xszogek",8959,8,1,0,1,"2008-09-27T16:24:28.000Z",23
"dbakps0k19w",16824,15,0,0,1,"2011-01-08T13:19:37.000Z",1
"q1I7n4gJ9U8",4554,9,0,0,4,"2009-11-12T19:48:10.000Z",24
"BjFN2H9CwPk",6158,3,0,0,0,"2011-02-21T20:49:00.000Z",24
"7t3rshJlGGg",6086,9,3,0,0,"2013-10-09T14:45:45.000Z",25
"xAeEZay1rgU",21890,86,5,0,51,"2011-12-03T23:24:24.000Z",24
"JAsJ_3xb1-k",1481,8,0,0,0,"2013-04-13T00:18:12.000Z",24
"rUaIUp4s2fQ",25037,83,2,0,8,"2009-03-26T17:37:49.000Z",1
"htSRwOND4h0",6250,2,2,0,0,"2010-12-09T12:44:53.000Z",26
"3mwg68RgcoY",4867,19,0,0,0,"2013-09-22T04:26:44.000Z",22
"HJJs2qA01Hc",13588,23,5,0,2,"2013-01-19T17:37:38.000Z",2
"KjfvDBKl6Nk",13232,14,2,0,1,"2012-12-07T01:12:39.000Z",24
"mrKWKnd8SIQ",3546,8,1,0,0,"2013-07-23T09:54:42.000Z",22
"WqEHkwTsYtM",5067,126,3,0,20,"2014-07-22T20:05:34.000Z",1
"HHXjau9Sdqw",3301,9,1,0,2,"2013-10-12T04:12:43.000Z",24
"bqDgQkVL30I",2902,12,1,0,6,"2012-05-15T06:20:42.000Z",24
"mVuEuZSQFJA",2673,7,0,0,0,"2007-03-23T02:52:34.000Z",2
"Ne0C0V2Pn4M",7868,12,2,0,3,"2007-10-19T01:06:29.000Z",24
"1vi1LL2r9xo",3388,3,0,0,1,"2011-10-27T23:45:20.000Z",24
"Si4WYKk55HI",5486,8,1,0,2,"2011-09-03T22:26:44.000Z",22
"Xjkg6Y-6rs0",3122,7,5,0,1,"2013-04-13T10:00:59.000Z",27
"zs_5G4ujhmc",6658,6,1,0,5,"2008-09-26T02:39:53.000Z",19
"gZN5hqu7yPA",2079,10,0,0,0,"2012-02-15T23:45:37.000Z",24
"nD5Y7tl5SoQ",2485,NULL,NULL,0,2,"2014-01-01T12:04:18.000Z",24
"JJiTmWVjnzQ",4498,27,0,0,6,"2011-05-08T18:13:08.000Z",24
"7Eyt3cLeQlU",16957,55,5,0,50,"2009-04-16T13:43:05.000Z",24
"1fShtPtTfDM",3664,6,0,0,3,"2009-10-14T13:56:04.000Z",27
"_4Rn3j09hhU",11268,129,4,0,28,"2013-04-22T04:00:10.000Z",20
"_KpMHzMOcoE",1756,2,1,0,0,"2012-01-27T04:53:59.000Z",24
"Ew2URhYLvlY",2598,4,0,0,1,"2012-07-31T13:16:50.000Z",24
"Npf9Zl9P7Ag",7399,28,2,0,6,"2011-06-06T15:28:58.000Z",22
"nkuReA-AGa8",815090,1780,87,0,1207,"2008-03-28T01:46:45.000Z",24
"9v20Zm9yZaE",341498,2630,37,0,98,"2014-03-09T11:16:43.000Z",22
"h8snlsD0dIQ",5677,26,0,0,7,"2010-10-17T10:59:44.000Z",1
"zTU31dCvgY8",2400,17,3,0,1,"2014-05-14T17:36:06.000Z",28
"ZxOp5fsQBwg",253162,2433,65,0,2,"2007-02-02T11:47:04.000Z",24
"zzUEzD4eVO8",475983,192,74,0,18,"2009-10-25T17:50:04.000Z",23
"06tts4olgAU",9388,18,2,0,8,"2012-02-20T15:06:11.000Z",24
"Tlu_ZrPUPck",15526,33,3,0,11,"2008-06-26T08:54:20.000Z",24
"rcx4hSNu2Iw",110911,147,9,0,18,"2007-10-14T00:37:32.000Z",24
"pyJUshK35o0",586492,574,451,0,474,"2011-02-07T14:37:08.000Z",25
"N-re_DCky1c",29697,66,4,0,8,"2014-06-12T05:32:44.000Z",17
"CAI9490QmeQ",173429,301,18,0,66,"2006-03-20T22:01:17.000Z",2
"C4CzzcWZ9oQ",13236,26,2,0,2,"2008-04-03T19:32:06.000Z",1
"ei-glmbCLnc",7385,18,1,0,5,"2014-12-04T19:45:14.000Z",26
"3wJMT8nPluc",2552,9,0,0,6,"2009-06-22T02:38:15.000Z",24
"IkVU94T_3WA",4865,5,0,0,0,"2007-11-28T22:05:57.000Z",24
"oW_nxgx37R8",7744,28,4,0,6,"2012-04-03T02:12:20.000Z",24
"HyqOzzjWBhc",5497,3,3,0,0,"2012-07-12T00:33:21.000Z",24
"oAvcN9rJFUQ",13098,22,0,0,0,"2007-05-06T04:39:09.000Z",24
"Mrvk5we0miI",25986,69,11,0,37,"2012-10-11T12:51:48.000Z",22
"NY6QNt8Hbb8",9610,34,2,0,9,"2010-04-30T22:09:54.000Z",23
"oyXqambT2zY",5848,43,1,0,5,"2014-10-10T03:07:59.000Z",24
"cRSSnBVe3ug",9636,7,2,0,0,"2012-08-31T12:49:01.000Z",24
"mzztcEPoclc",1541,5,2,0,0,"2006-09-20T21:46:10.000Z",24
"nHqZhE8wJog",107772,56,10,0,1,"2007-09-14T16:05:42.000Z",24
"k_GuhrhNDso",12703,19,5,0,2,"2009-02-08T18:06:24.000Z",24
"pOS9L5bQNeY",55664,NULL,NULL,0,NULL,"2012-09-29T16:40:24.000Z",27
"5KbmVvVGB3Y",3832,26,0,0,6,"2010-08-21T05:48:55.000Z",24
"wl0BCCWjL74",4940,35,1,0,10,"2012-03-11T09:38:56.000Z",20
"dH5FCnEh2Hs",2388,3,0,0,1,"2011-10-02T12:33:10.000Z",24
"wu-foGNrxBw",12587,46,0,0,2,"2015-01-30T10:07:46.000Z",1
"FrJp1hzH7x4",1887,12,4,0,4,"2009-08-03T16:51:50.000Z",22
"SK9G-_9-pzU",19095,100,1,0,34,"2011-05-25T22:01:20.000Z",23
"X9yCG13eNEY",2730,19,1,0,4,"2012-12-05T01:39:56.000Z",24
"V6xbzg2UN8I",16532,113,4,0,10,"2009-08-15T15:57:08.000Z",2
"KL5qbl8WB_Q",1394,4,0,0,1,"2008-10-01T01:40:24.000Z",24
"-4ZQxmb6unc",121051,357,14,0,78,"2013-11-24T03:17:53.000Z",22
"siF95tR7sVE",7933,37,7,0,20,"2010-07-18T00:10:43.000Z",2
"XiQY6Pe2L9Y",7929,8,1,0,2,"2008-01-16T15:30:00.000Z",24
"mL8r7fxeDrc",23502,33,5,0,8,"2012-08-06T23:55:49.000Z",2
"fnYdEFiSIY4",16867,22,3,0,6,"2014-05-03T11:57:39.000Z",22
"CJ-zQT1eI2g",14457,16,2,0,1,"2008-02-04T22:11:37.000Z",24
"tj1EG9pR5ZY",481132,309,852,0,93,"2011-01-15T18:28:33.000Z",24
"mLNSmvVE330",10162,41,11,0,5,"2014-08-04T11:35:08.000Z",22
"-afXrEBHpJk",14304,8,1,0,1,"2011-10-15T12:59:31.000Z",24
"IUON96jcy2s",1094,6,2,0,2,"2006-10-14T02:02:32.000Z",10
"xrRktP3I1JM",2347,4,1,0,1,"2011-10-07T23:22:57.000Z",24
"644XYFomqfY",8671,36,3,0,13,"2009-01-15T01:20:36.000Z",22
"-62OaH3HoMA",2403,12,0,0,1,"2011-04-13T03:11:34.000Z",23
"syvhEuAC6tw",7687,9,3,0,NULL,"2009-10-31T00:11:20.000Z",28
"OtTz7As7Y7w",22568,19,5,0,3,"2011-07-28T09:00:36.000Z",1
"qLw0kcKx5BM",5888,20,0,0,9,"2010-01-25T05:37:26.000Z",22
"nsaZWWkTZBQ",10101,26,1,0,2,"2015-08-06T16:27:06.000Z",23
"mJj59k4dK9I",6315,22,4,0,2,"2012-07-29T13:12:40.000Z",22
"8yT1lDDkJcM",4737,0,1,0,2,"2008-12-08T16:21:30.000Z",10
"0E-6O3vZO5M",1371,3,0,0,0,"2010-10-18T15:16:40.000Z",26
"2-vcpHvZzG0",3640,12,0,0,1,"2012-05-12T20:26:45.000Z",24
"OHjNWcq1OoM",1852,2,0,0,2,"2010-03-13T01:43:13.000Z",25
"Yx54oSYJ1Bg",1941,1,1,0,1,"2011-05-19T12:39:33.000Z",2
"7PvP-wCy5SI",647551,268,58,0,35,"2011-05-24T23:55:17.000Z",24
"zARTOViNj4k",36062,57,2,0,9,"2011-11-03T04:19:53.000Z",1
"EFvS1gwUibg",15976,53,0,0,20,"2011-03-31T13:52:06.000Z",2
"XgXIKMW0ZcU",31786,NULL,NULL,0,76,"2012-02-27T21:28:20.000Z",1
"DQ1N82qEqQk",144232,102,22,0,21,"2014-04-01T04:32:29.000Z",1
"UASpG-OjcZs",19601,50,12,0,2,"2015-02-14T17:49:20.000Z",15
"25S2_wWZusg",4983,5,3,0,1,"2012-06-25T23:04:44.000Z",22
"oEdcI5H-6ro",660812,3861,152,0,184,"2014-07-20T14:21:16.000Z",17
"gFkQV0w4IMg",119439,653,24,0,93,"2012-01-12T18:13:06.000Z",27
"3JZuEUZ9d_c",4199,13,5,0,2,"2006-12-26T02:55:12.000Z",1
"T3guZ7dMAkc",523967,971,66,0,88,"2011-02-08T22:05:56.000Z",2
"k7OTCZyEmWc",158325,457,19,0,70,"2007-09-10T16:28:37.000Z",23
"8_-miYZ7f1M",1946,6,2,0,0,"2009-01-24T16:50:30.000Z",15
"S-EG1MrW2Lo",4394,7,0,0,1,"2011-09-21T19:47:56.000Z",24
"ZYL0CDjGbL8",5242,10,3,0,1,"2015-02-16T15:32:13.000Z",22
"RPUupgbnVsM",5849,11,0,0,5,"2010-07-08T22:30:49.000Z",24
"cYFPzwNuZec",4609,6,0,0,3,"2010-11-27T00:41:51.000Z",24
"wnOzV7ITjQA",4298,3,0,0,0,"2011-06-09T22:24:10.000Z",24
"ZlHVhLnYrnI",3181,1,6,0,0,"2007-06-15T15:26:52.000Z",19
"CRLpi8EZ3bU",536413,2039,303,0,288,"2011-11-13T21:06:04.000Z",1
"b_zbcZXfLCc",46297,795,19,0,351,"2014-05-31T10:18:32.000Z",22
"kseRXGawj5w",4822,18,3,0,2,"2010-12-29T16:23:49.000Z",26
"jC6OYmrUX5E",6761,11,1,0,1,"2014-11-29T11:47:21.000Z",20
"ZHM-_AzU654",2615,3,0,0,1,"2012-10-24T13:05:10.000Z",24
"9xOcYMhgrs4",2902,6,0,0,0,"2013-06-22T02:07:25.000Z",1
"PS-TSOhlYBg",9050,3,1,0,0,"2008-04-25T04:15:15.000Z",24
"lRRwORA1-ic",9445,NULL,NULL,0,5,"2008-05-09T13:15:42.000Z",27
"zbNormlQ5-I",12205,20,3,0,10,"2007-11-13T20:19:23.000Z",29
"4IrFZKWNqxw",6884,19,3,0,0,"2012-05-25T13:37:55.000Z",17
"htVz7gjLRdM",19825,25,2,0,9,"2007-11-24T01:12:50.000Z",24
"loeQlyx_W74",5828,12,0,0,3,"2011-01-26T05:45:09.000Z",24
"M2MJJjSHzW4",3919,5,0,0,0,"2013-12-18T09:58:10.000Z",25
"WCDuGYussmM",14546,49,1,0,12,"2011-09-22T01:58:04.000Z",24
"GqI87uT1U24",6439,7,1,0,2,"2013-02-05T01:11:59.000Z",24
"vkbk1s1XDRk",3866,7,2,0,0,"2010-08-01T20:49:53.000Z",2
"HCRS1vGtHlQ",519052,982,98,0,65,"2011-12-21T18:48:17.000Z",24
"Dtp_mq2fO24",2838819,16650,2775,0,2042,"2010-09-18T15:12:33.000Z",24
"qWCc5gJozvM",1883,0,0,0,3,"2011-02-14T14:51:03.000Z",24
"og39lS7vNg0",15717,40,34,0,7,"2009-06-18T01:23:47.000Z",23
"fN9c10rUy4k",201631,334,18,0,24,"2006-08-20T21:28:15.000Z",2
"gf9O2KFOuXM",22047,25,1,0,1,"2012-09-05T17:32:13.000Z",2
"qNqQqlL30eM",4720,18,0,0,12,"2012-02-14T01:21:40.000Z",25
"Xz_KCukdruY",15421,33,5,0,5,"2013-07-15T09:17:48.000Z",22
"N-_2E2epEpQ",3871,6,0,0,8,"2007-12-11T14:34:06.000Z",10
"9UvVekr3VzA",5136,13,0,0,1,"2011-09-14T07:34:07.000Z",22
"a5wtBDK3c7s",13775,14,4,0,2,"2009-09-06T17:17:14.000Z",24
"k8yjb7Aub_8",39207,91,8,0,12,"2013-09-23T02:20:30.000Z",24
"GEf6sCuTXuY",3003,1,1,0,0,"2011-09-11T00:15:16.000Z",24
"g7-Zm1RZ5ZU",12116,26,2,0,NULL,"2009-02-02T01:30:51.000Z",22
"kZS8dN94xZo",2422,3,1,0,0,"2007-04-06T20:10:46.000Z",23
"Vu01BGZwtmc",2970,1,0,0,3,"2012-08-02T21:13:15.000Z",27
"cP5c7JQ_syo",25828,22,2,0,16,"2008-03-04T06:45:10.000Z",10
"l9NJLIRZ9ME",78594,752,31,0,89,"2013-08-02T00:29:02.000Z",2
"cIf_wmDO1jg",3999,6,1,0,8,"2009-07-08T14:18:20.000Z",27
"9BKPS0ylLvA",4442,6,3,0,0,"2007-07-20T03:21:59.000Z",19
"YoCRX-UzMo8",3975,7,1,0,1,"2008-06-16T13:47:24.000Z",24
"_ve4M4UsJQo",7897661,29169,1045,0,5048,"2009-07-30T01:21:25.000Z",2
"VLCSf9cBpG0",3767,2,0,0,1,"2012-04-22T15:50:25.000Z",24
"BVintrMKLcQ",2064,11,0,0,0,"2011-05-20T12:53:45.000Z",24
"LhExC-Ef4fc",22407,29,0,0,10,"2012-05-23T06:37:07.000Z",24
"_oABr6R-IBc",7647,14,1,0,3,"2008-11-11T21:23:03.000Z",24
"NCIGJG9hVuM",4131,10,1,0,8,"2013-01-21T02:05:12.000Z",24
"fwHJ_FPoAyE",9201,8,2,0,3,"2014-07-24T14:19:39.000Z",22
"s_f2pkoo_-s",5817,111,2,0,2,"2013-09-03T08:47:47.000Z",26
"WnQpB52WfVU",49901,210,13,0,28,"2012-06-03T11:59:47.000Z",28
"e7WI3X5ztqc",4464,11,1,0,6,"2008-07-16T23:14:45.000Z",24
"h0EfW0l4xFU",21403,19,2,0,0,"2009-03-14T00:22:40.000Z",24
